customer_id,recency,frequency,monetary,avg_amount,max_amount,n_types,n_weekends,n_large_txns,active_months,pca1,pca2,cluster
CUST1762,44,17,85326.11,5019.18,9553.65,5,6,9,10,-1.005367618508639,-0.2356130782551501,1
CUST1763,57,19,80238.92,4223.1,8555.04,5,4,7,8,-1.750196215308013,-1.1888582593577284,1
CUST1764,40,36,185150.29,5143.06,9853.35,5,8,19,12,1.3820653185906264,0.2685919245650599,0
CUST1765,82,24,146248.67,6093.69,9900.36,5,7,16,10,-0.006266850760064494,1.7573025262522572,0
CUST1766,31,36,171497.34,4763.81,9776.49,5,10,15,12,1.2519350108062415,-0.4580005365421622,0
CUST1767,34,10,48725.38,4872.54,9580.18,4,3,5,7,-3.0455028412320844,-0.03896142567253731,1
CUST1768,1,47,217223.11,4621.77,9858.19,5,14,18,12,2.5529598273333636,-0.6684590729931977,0
CUST1769,2,10,46456.54,4645.65,9340.74,4,3,5,7,-2.9195932304837315,-0.5289472707263905,1
CUST1770,47,19,81752.56,4302.77,9508.8,5,2,7,9,-1.6776971147350375,-1.1824861361360173,1
CUST1771,20,43,173416.09,4032.93,9701.26,5,11,15,12,1.574195451893031,-1.5216272633750965,0
CUST1772,30,18,101332.0,5629.56,9788.76,5,7,9,11,-0.48831123031441037,0.4792745775657262,1
CUST1773,19,44,238501.33,5420.48,9738.94,5,7,24,12,2.305167917112918,0.7845436783709724,0
CUST1774,39,40,201704.49,5042.61,9817.31,5,15,21,12,2.3356858503425424,0.18216006719365702,0
CUST1775,2,21,101272.41,4822.5,9710.92,5,11,10,12,0.26934952881256363,-0.8207529374303425,0
CUST1776,103,9,44256.32,4917.37,9325.39,4,1,5,6,-3.7969997512161138,0.46780848735024283,1
CUST1777,46,34,158918.8,4674.08,9699.36,5,10,16,12,1.085395618089751,-0.486859590845412,0
CUST1778,5,29,142775.11,4923.28,9663.07,5,9,13,11,0.6019763679299187,-0.4335303451191797,0
CUST1779,31,7,22253.87,3179.12,6909.93,5,5,1,5,-3.260157738037347,-2.8604230777830213,1
CUST1780,12,32,173698.04,5428.06,9570.06,5,7,17,12,1.1381227759173678,0.42348410060931524,0
CUST1781,2,32,150063.78,4689.49,9947.57,5,10,14,10,0.7053035653914287,-0.6717640623406461,0
CUST1782,35,41,218538.83,5330.22,9895.75,5,14,23,11,2.364679111947066,0.7081713302645323,0
CUST1783,34,16,74379.77,4648.74,9378.94,5,3,7,9,-1.6432465234175977,-0.8021969365493109,1
CUST1784,42,12,50518.18,4209.85,9928.47,5,3,4,11,-1.808793694203646,-1.6041805194667589,1
CUST1785,38,34,192495.58,5661.63,9879.07,5,12,21,11,1.696078425652363,1.0788636870297714,0
CUST1786,4,37,222705.04,6019.06,9931.66,5,11,24,11,2.2661911095861713,1.5287631521883285,0
CUST1787,2,24,120655.78,5027.32,9748.86,5,4,14,10,-0.23199574630042893,-0.23182962954788341,0
CUST1788,42,23,139906.37,6082.89,9962.78,5,5,15,10,-0.11355885339575064,1.4866776024649773,0
CUST1789,2,47,259095.4,5512.67,9788.08,5,14,24,11,3.0486602605265625,0.8756177579805506,0
CUST1790,4,38,206727.08,5440.19,9969.07,5,16,23,12,2.7091973011906036,0.5961592259546027,0
CUST1791,23,48,258255.15,5380.32,9987.05,5,10,28,12,3.028412675977458,0.8966892530766508,0
CUST1792,1,29,124427.59,4290.61,9348.87,5,7,9,11,0.05114571929184861,-1.4646814472129923,0
CUST1793,8,39,189248.21,4852.52,9389.7,5,12,20,10,1.6831731824266656,-0.1712273589025296,0
CUST1794,1,28,138007.47,4928.84,9487.03,5,11,14,10,0.6105225676263916,-0.376493694475323,0
CUST1795,2,48,259479.59,5405.82,9896.61,5,15,28,12,3.5751747578209665,0.7916715500430519,0
CUST1796,32,47,251854.31,5358.6,9943.44,5,17,27,12,3.458545614678592,0.8399553916778963,0
CUST1797,33,20,81422.59,4071.13,9914.21,5,2,7,11,-1.2347107446690884,-1.6934896081824675,1
CUST1798,19,36,153754.55,4270.96,9859.32,5,8,16,11,0.865051320653685,-1.128551142115656,0
CUST1799,4,37,178252.21,4817.63,9959.31,5,14,16,11,1.6881469805193006,-0.4536721582578156,0
CUST1800,8,47,240303.16,5112.83,9851.0,5,12,26,12,2.993496492954067,0.34309124991779094,0
CUST1801,114,48,251295.65,5235.33,9844.81,5,13,26,11,2.487514233749273,1.1751224839358652,0
CUST1802,41,17,78438.32,4614.02,9470.83,5,4,9,9,-1.4196700450016064,-0.7458311544995995,1
CUST1803,7,47,246058.27,5235.28,9865.42,5,8,26,12,2.697349496492344,0.5349888148092594,0
CUST1804,4,38,195652.6,5148.75,9467.3,5,13,19,12,2.124222116696992,0.0687406593533712,0
CUST1805,34,38,183838.59,4837.86,9868.85,5,10,20,11,1.4949388596840618,-0.10403427027735099,0
CUST1806,115,10,37247.68,3724.77,9970.44,5,3,2,8,-3.0134825607674998,-1.763064947274094,1
CUST1807,63,30,140626.47,4687.55,9202.65,5,8,13,12,0.4105353448556888,-0.4884582760040265,0
CUST1808,14,27,128222.98,4749.0,9941.66,5,9,12,11,0.329767199517105,-0.6768678597018072,0
CUST1809,22,32,159307.23,4978.35,9837.3,5,5,17,10,0.42817549913095815,-0.03159750923226261,0
CUST1810,16,44,221121.33,5025.48,9035.21,5,12,23,12,2.5552863112353528,0.14125372318628465,0
CUST1811,2,36,180578.21,5016.06,9962.13,5,10,19,12,1.7042459577199023,-0.13469916054184916,0
CUST1812,1,6,29110.34,4851.72,9115.54,4,1,3,6,-3.607479967736291,-0.2788719827618752,1
CUST1813,75,24,121599.44,5066.64,9980.28,4,5,11,9,-1.4381070459407428,0.6390811646629747,1
CUST1814,7,50,242557.11,4851.14,9873.26,5,19,23,11,3.3407793439710725,-0.08726608174660228,0
CUST1815,14,23,101416.94,4409.43,9880.02,5,10,9,10,-0.26301877689992664,-1.2246719759645446,0
CUST1816,32,39,216645.82,5555.02,9863.56,5,13,22,12,2.3564828976152925,0.9101928645552795,0
CUST1817,51,19,85753.21,4513.33,8732.03,5,10,8,10,-0.7232771844508293,-0.9342626727241301,1
CUST1818,1,14,66443.07,4745.93,9139.68,5,6,6,8,-1.5663507978224713,-0.8554801405945202,1
CUST1819,88,15,77139.05,5142.6,9215.87,5,8,8,7,-1.7562006685313816,0.29796557367628923,1
CUST1820,2,24,135349.91,5639.58,9372.15,5,6,14,10,0.08144839740840104,0.6165585729086688,0
CUST1821,1,34,172742.98,5080.68,9546.76,5,7,18,11,1.1012182328821571,-0.02335614382047261,0
CUST1822,64,26,146104.72,5619.41,9939.61,5,11,14,10,0.33984909109015804,0.9292829763041636,0
CUST1823,12,21,128475.62,6117.89,9807.19,5,4,14,10,-0.24421412964755954,1.320010296995642,0
CUST1824,9,44,232001.12,5272.75,9916.01,5,12,25,11,2.612886102569735,0.5804368797706024,0
CUST1825,26,24,107213.76,4467.24,9637.78,5,2,10,11,-0.7035531967354294,-1.0568636703576924,1
CUST1826,29,7,33631.78,4804.54,9492.84,4,2,3,6,-3.60180412078639,-0.18373152365184395,1
CUST1827,3,16,72346.29,4521.64,8794.9,5,4,7,8,-1.6071934502635028,-1.0976291947071248,1
CUST1828,20,26,151370.81,5821.95,9994.21,5,7,15,12,0.6787937797500828,0.9024562685264457,0
CUST1829,6,37,188849.23,5104.03,9749.8,5,7,18,11,1.2765802006987987,0.06420823495963052,0
CUST1830,106,10,46091.95,4609.2,8803.59,4,4,4,6,-3.5899466262227566,0.02384892799017149,1
CUST1831,180,5,21001.03,4200.21,9440.83,4,2,1,4,-5.015569579223512,-0.12565038618559807,1
CUST1832,28,46,230974.87,5021.19,9973.56,5,13,25,12,2.825319050122015,0.2769136499921409,0
CUST1833,25,35,221424.85,6326.42,9802.58,5,10,27,12,2.382446198678163,2.1027474467863843,0
CUST1834,5,45,197632.72,4391.84,9721.41,5,12,19,12,2.2122589976176252,-0.9530140406128474,0
CUST1835,2,30,122021.85,4067.39,9495.06,5,6,10,11,0.017454010924166152,-1.7315043407496564,0
CUST1836,14,38,207257.49,5454.14,9680.0,5,9,21,11,1.7602545253440631,0.7027521639674098,0
CUST1837,51,40,189665.49,4741.64,9927.78,5,10,19,12,1.6275885380294417,-0.22067774344819713,0
CUST1838,33,32,170643.65,5332.61,9878.04,5,9,16,11,0.9423162229421377,0.4226477827751603,0
CUST1839,22,34,179206.33,5270.77,9971.16,5,11,16,11,1.2836180651949631,0.2818989791361983,0
CUST1840,7,32,127481.33,3983.79,9975.86,5,8,12,12,0.5557677273478892,-1.8149218194910306,0
CUST1841,154,5,19016.16,3803.23,6111.3,3,2,2,5,-5.278187046291978,-0.3901289804064134,1
CUST1842,13,13,75895.01,5838.08,9279.62,5,2,9,8,-1.685849166874549,0.8229321079116789,1
CUST1843,40,43,226159.37,5259.52,9958.3,5,14,24,12,2.6860525470785537,0.6253934564689746,0
CUST1844,2,44,210444.72,4782.83,9664.03,5,11,23,12,2.4516018243660787,-0.2823238743111511,0
CUST1845,51,20,114902.62,5745.13,9995.64,5,4,14,10,-0.5832240820514187,1.0073136419647066,1
CUST1846,4,32,158883.55,4965.11,9639.12,5,8,15,12,1.0188169684140134,-0.34553361516544784,0
CUST1847,20,14,80732.18,5766.58,9839.97,5,4,9,9,-1.3089405183361336,0.7050940639141475,1
CUST1848,14,43,178506.58,4151.32,9668.37,5,10,16,11,1.4355859655750514,-1.2895444109782042,0
CUST1849,39,19,102966.49,5419.29,9583.24,5,4,10,10,-0.8893023197819443,0.35166241383107677,1
CUST1850,15,41,215211.91,5249.07,9519.8,5,13,22,12,2.4721077956281707,0.39494900352923284,0
CUST1851,15,44,236819.24,5382.26,9668.19,5,11,25,12,2.7162826562775972,0.7184352161648109,0
CUST1852,7,10,43726.21,4372.62,7631.72,5,1,5,7,-2.569561329204978,-1.3143720024871903,1
CUST1853,7,28,107504.04,3839.43,8281.39,5,9,11,12,0.31825527520650215,-2.080564326161117,0
CUST1854,15,20,115719.83,5785.99,9537.66,5,7,12,9,-0.4343891271463603,0.8444329477701225,1
CUST1855,20,45,238694.52,5304.32,9475.94,5,13,25,11,2.722191920386042,0.6916860014367628,0
CUST1856,24,39,206562.71,5296.48,9998.16,5,13,23,12,2.3705418771398183,0.5262028946095518,0
CUST1857,30,31,158920.54,5126.47,9401.47,5,9,16,12,1.0159064253894905,0.045979936964334556,0
CUST1858,6,36,189015.81,5250.44,9630.24,5,6,19,12,1.4090168245044477,0.24201244143563738,0
CUST1859,16,5,21778.17,4355.63,7365.83,4,2,3,5,-3.8926150465746447,-0.8253856745755516,1
CUST1860,33,14,68331.33,4880.81,9350.77,5,2,6,8,-2.048612475726581,-0.47075160939169536,1
CUST1861,127,13,67048.77,5157.6,9989.84,4,4,7,6,-3.2477508613045787,1.0143028943228907,1
CUST1862,49,10,37308.44,3730.84,7853.63,4,3,3,7,-3.3963446537319624,-1.5846538660273692,1
CUST1863,12,29,161184.58,5558.09,9996.5,5,7,19,11,0.9080353784374583,0.6998407422949596,0
CUST1864,2,40,190417.39,4760.43,9774.37,5,9,19,11,1.607880607493981,-0.4036254803990249,0
CUST1865,22,19,104379.57,5493.66,9579.97,5,4,10,9,-0.9716517997325479,0.41885232615431656,1
CUST1866,11,48,235323.43,4902.57,9503.25,5,16,26,12,3.310124827916318,0.04338125893500716,0
CUST1867,56,9,56241.86,6249.1,9775.8,5,4,6,4,-2.843247500198133,1.7153098614001168,1
CUST1868,50,21,94859.91,4517.14,8782.54,4,8,9,10,-1.2979345390893204,-0.42960083285585193,1
CUST1869,1,46,248106.52,5393.62,9569.89,5,11,27,12,3.0380820725406266,0.738116608356724,0
CUST1870,18,29,122192.68,4213.54,8973.83,5,9,11,10,0.056059792814683145,-1.3674147241378267,0
CUST1871,1,22,111876.9,5085.31,9652.07,5,4,11,10,-0.5167796467338228,-0.2675199385368224,1
CUST1872,41,17,78279.85,4604.7,8990.23,4,5,8,9,-1.979324828294989,-0.34644514715715,1
CUST1873,1,28,131559.34,4698.55,9398.74,5,10,13,10,0.4072160077612492,-0.7275986564307309,0
CUST1874,87,16,81566.75,5097.92,8724.18,5,9,9,9,-1.1880268306491935,0.1485103344645684,1
CUST1875,75,34,162911.73,4791.52,9438.78,5,9,16,12,0.8899171665223208,-0.15291096457230813,0
CUST1876,25,37,203493.28,5499.82,9753.06,5,11,20,12,1.949710329104301,0.7200642910652686,0
CUST1877,10,12,65985.31,5498.78,9643.14,4,4,6,6,-2.7413034664127385,0.7907215772755324,1
CUST1878,14,38,159708.24,4202.85,9865.15,5,15,14,12,1.6579587273061465,-1.3958084311212575,0
CUST1879,20,20,112319.21,5615.96,9852.85,5,9,11,10,-0.19753092519124016,0.5355829593296938,0
CUST1880,37,44,235838.17,5359.96,9802.16,5,16,27,12,3.14965091415255,0.8467555498808785,0
CUST1881,91,19,86777.73,4567.25,9476.5,5,4,8,9,-1.6109899631062263,-0.5475648533848236,1
CUST1882,55,7,37100.49,5300.07,9492.54,3,1,3,7,-4.162021060429486,1.0332450790244079,1
CUST1883,34,30,163966.57,5465.55,9547.13,5,9,17,10,0.71839755076915,0.6875844504627036,0
CUST1884,34,21,120502.92,5738.23,9742.79,5,6,14,10,-0.2589894267074122,0.9030222103289106,0
CUST1885,43,23,97873.61,4255.37,9776.66,5,6,9,11,-0.6062541576456896,-1.3171833615794477,1
CUST1886,25,28,132893.85,4746.21,9845.2,5,5,12,12,0.1710378465892434,-0.6500684771099592,0
CUST1887,47,37,186809.47,5048.9,9668.6,5,9,19,12,1.4696539343957153,0.177001043597167,0
CUST1888,65,33,169218.13,5127.82,9849.4,5,14,18,10,1.1608099176961855,0.41589590319192815,0
CUST1889,19,43,213790.96,4971.88,9845.97,5,13,21,12,2.4283426227795575,0.004518909874491441,0
CUST1890,66,15,77779.06,5185.27,8184.18,4,6,8,7,-2.400253480931494,0.6926915028055403,1
CUST1891,30,30,150622.12,5020.74,9956.32,5,7,15,12,0.6916487591533328,-0.13378763724542658,0
CUST1892,27,25,147606.28,5904.25,9933.15,5,7,17,10,0.34923439309193166,1.2265293938703643,0
CUST1893,4,37,166702.35,4505.47,9976.84,5,12,15,11,1.359679710742421,-0.9211969392027459,0
CUST1894,7,5,38093.07,7618.61,9340.07,2,0,5,5,-4.722020948314122,4.537658324753538,1
CUST1895,102,8,46276.79,5784.6,9632.89,3,2,3,5,-4.541158939667645,2.0799429191198766,1
CUST1896,3,37,186000.64,5027.04,9620.81,5,13,19,11,1.8458123397045156,-0.06110659799361808,0
CUST1897,17,25,138422.17,5536.89,9610.16,5,8,16,10,0.34078076990012685,0.6186803174639144,0
CUST1898,8,25,117189.94,4687.6,9248.94,5,8,11,12,0.25661614146643486,-0.8976044152027706,0
CUST1899,5,19,108079.98,5688.42,9750.17,5,3,12,10,-0.6389505975890266,0.6038919269765056,1
CUST1900,18,50,219899.06,4397.98,9536.95,5,12,22,12,2.6245772255837023,-0.7411064488709068,0
CUST1901,46,32,150228.78,4694.65,9596.23,5,13,15,12,1.1697046827242357,-0.5196776177098413,0
CUST1902,1,18,75552.62,4197.37,8867.79,5,3,7,9,-1.4436176411437067,-1.5977509464057624,1
CUST1903,7,5,27794.08,5558.82,9138.45,3,0,2,4,-4.715734859591359,1.2487416682104089,1
CUST1904,48,21,88308.1,4205.15,9503.15,5,8,7,8,-1.245048366737524,-1.2701154638231318,1
CUST1905,3,16,92687.6,5792.98,9631.0,5,5,10,10,-0.7575428494268349,0.6349057117116421,1
CUST1906,52,27,120681.3,4469.68,9574.64,5,8,12,11,-0.01350987949048482,-0.8531473439952564,0
CUST1907,4,37,148726.05,4019.62,9812.25,5,8,11,12,0.8103345831461924,-1.7795054988711114,0
CUST1908,19,14,70812.32,5058.02,9856.54,4,2,7,8,-2.4785410630249887,0.17566025683408082,1
CUST1909,25,40,190272.16,4756.8,9911.26,5,13,19,12,2.020918225956796,-0.35893962986172684,0
CUST1910,12,12,71439.92,5953.33,9439.82,4,2,8,7,-2.557776718247739,1.4415285865778693,1
CUST1911,9,28,138282.9,4938.68,9875.64,5,6,13,10,0.08192323585732732,-0.32440603447173577,0
CUST1912,95,23,120834.48,5253.67,9544.3,5,5,11,10,-0.7919489731376264,0.49661120872270786,1
CUST1913,58,26,125244.9,4817.11,9245.49,5,10,13,10,0.030998544204737553,-0.25865284869375205,0
CUST1914,29,43,215864.57,5020.11,9643.73,5,11,21,12,2.222415476091194,0.1398180422865425,0
CUST1915,18,40,191214.24,4780.36,9818.11,5,17,20,12,2.4681406008248294,-0.35277596422508484,0
CUST1916,34,37,214518.25,5797.79,9944.38,5,9,21,12,1.8825804127712416,1.237417852320197,0
CUST1917,44,47,234502.07,4989.41,9929.82,5,15,25,12,2.971822393949983,0.31881976768642256,0
CUST1918,28,49,237839.95,4853.88,9838.64,5,14,25,12,3.039083155970635,0.054476051009140575,0
CUST1919,59,36,169580.34,4710.56,9906.43,5,10,18,12,1.2720482489644511,-0.2838530249531563,0
CUST1920,18,28,131862.65,4709.38,8963.24,5,10,11,10,0.20985019940337057,-0.6800151440210324,0
CUST1921,25,11,41909.36,3809.94,7089.09,5,5,3,8,-2.269823570768871,-2.121084904328263,1
CUST1922,54,5,20739.07,4147.81,7700.26,3,0,2,4,-5.101626335470863,-0.41048155827365246,1
CUST1923,3,47,206602.1,4395.79,9954.27,5,14,19,12,2.5168467126762524,-0.9537706255533592,0
CUST1924,141,6,30981.97,5163.66,8703.37,4,2,3,6,-4.175228403327318,0.9230359953657629,1
CUST1925,10,25,135716.56,5428.66,9863.82,5,4,12,9,-0.41034446021486426,0.38097929343006404,1
CUST1926,75,8,45117.12,5639.64,9391.04,3,2,5,5,-4.310289226087945,1.7934906223980116,1
CUST1927,19,48,251953.31,5249.03,9674.46,5,11,24,12,2.8524452149647,0.5535412348933166,0
CUST1928,75,18,113595.05,6310.84,9973.87,5,2,15,10,-0.8456885987780826,1.9480823305031396,1
CUST1929,56,16,92451.19,5778.2,9048.5,5,1,9,8,-1.788244123664585,1.0160443990730759,1
CUST1930,12,18,68409.74,3800.54,9250.36,5,7,6,10,-1.1041250615195874,-2.1974139159873394,1
CUST1931,10,36,206929.14,5748.03,9929.4,5,11,20,11,1.8514432850743667,1.0395448571334491,0
CUST1932,35,28,140623.71,5022.28,9877.6,5,5,16,10,0.06262482181516726,0.03745053837094577,0
CUST1933,6,46,224718.37,4885.18,9951.1,5,13,21,11,2.470479535701502,-0.10941429827456475,0
CUST1934,53,13,43289.15,3329.93,8163.13,5,5,2,7,-2.610971371967265,-2.587119260216049,1
CUST1935,35,13,80966.98,6228.23,9603.92,5,7,9,6,-1.6603360611031008,1.5759797497222157,1
CUST1936,1,28,137232.2,4901.15,9816.5,5,6,15,11,0.4089884725758315,-0.41801185993796514,0
CUST1937,27,15,66965.14,4464.34,8880.7,4,3,7,11,-1.9267672889550675,-0.7727562390287821,1
CUST1938,58,5,17560.95,3512.19,6746.34,4,0,1,4,-4.662405001068204,-1.7336207212055212,1
CUST1939,68,18,98242.58,5457.92,9684.89,5,7,8,10,-0.9475076292694485,0.4802341011553974,1
CUST1940,13,11,37293.94,3390.36,8030.63,5,4,2,7,-2.5979993023431933,-2.73248694328298,1
CUST1941,1,42,215175.99,5123.24,9908.73,5,10,23,12,2.3614740296508776,0.19094146764024417,0
CUST1942,42,11,58754.22,5341.29,9969.03,5,3,6,8,-2.1276293078687636,0.18241731488384877,1
CUST1943,9,44,224380.13,5099.55,9720.67,5,11,24,12,2.587504901580948,0.24540283806361618,0
CUST1944,75,16,69924.61,4370.29,9502.79,5,6,6,10,-1.5123021835889447,-1.063812231540526,1
CUST1945,3,46,246673.21,5362.46,9871.88,5,8,26,12,2.698539452907493,0.6877704361046564,0
CUST1946,101,18,66917.79,3717.66,9548.46,5,7,7,9,-1.6816295221649127,-1.7259125954452512,1
CUST1947,10,49,244566.11,4991.15,9994.0,5,13,25,12,3.0941438668026624,0.15865429546045734,0
CUST1948,4,14,74875.69,5348.26,9127.8,5,6,8,11,-0.8224000117436361,-0.12025748292698946,1
CUST1949,28,41,184802.18,4507.37,9770.4,5,12,15,12,1.6653673066883026,-0.8129194058126976,0
CUST1950,14,10,33836.77,3383.68,5792.63,4,2,3,7,-3.3592579883021356,-2.2514706374732816,1
CUST1951,9,23,103417.92,4496.43,9568.54,5,4,9,10,-0.7392128596359979,-1.1009823494456719,1
CUST1952,165,8,37659.36,4707.42,8166.66,5,3,5,5,-3.6138661326633974,0.11829164606579558,1
CUST1953,18,46,213288.7,4636.71,9623.78,5,15,24,11,2.6678851917502686,-0.31836898345980674,0
CUST1954,4,19,95487.88,5025.68,9188.84,5,5,9,10,-0.7657683529975604,-0.4275985873605776,1
CUST1955,44,20,102022.95,5101.15,9775.06,5,3,9,9,-1.2380406812195386,-0.02199036851044731,1
CUST1956,33,46,225031.09,4891.98,9631.24,5,16,26,12,3.071460762448765,0.1340668201439847,0
CUST1957,32,19,113383.28,5967.54,9221.15,5,4,13,8,-0.9339426799279954,1.2864669239029691,1
CUST1958,3,28,149715.43,5346.98,9742.38,5,8,14,12,0.8084489734657248,0.12209403534095378,0
CUST1959,39,34,151744.39,4463.07,9688.69,5,9,15,11,0.7326781122572518,-0.7939136995967522,0
CUST1960,12,30,155081.34,5169.38,9911.8,5,8,17,11,0.8421419196708405,0.09221176196616342,0
CUST1961,41,10,43933.89,4393.39,8841.33,5,5,4,7,-2.445659302370447,-1.1472617342422113,1
CUST1962,9,44,221363.89,5031.0,9907.19,5,11,22,12,2.4469280907674507,0.08383501258368817,0
CUST1963,37,24,142430.37,5934.6,9702.83,4,5,17,11,-0.34161661096996754,1.7143040844471211,0
CUST1964,29,29,149236.15,5146.07,9623.91,5,5,15,12,0.49190944923044283,0.03895721428476162,0
CUST1965,10,41,194898.05,4753.61,9644.35,5,12,20,12,2.127480573601889,-0.40291402766947476,0
CUST1966,16,9,41379.72,4597.75,9617.25,5,3,4,7,-2.5282355017004385,-1.0041447171701994,1
CUST1967,9,30,147393.58,4913.12,9770.54,5,5,16,12,0.6512766331289508,-0.3620067690670756,0
CUST1968,148,21,105505.8,5024.09,9520.08,5,5,10,10,-1.290349967093942,0.42249612664893965,1
CUST1969,26,7,42813.02,6116.15,9224.6,4,3,4,5,-3.463300002447325,1.6761635858925656,1
CUST1970,5,38,175587.23,4620.72,9753.66,5,9,17,12,1.4889308440948765,-0.7242128933466409,0
CUST1971,8,24,106573.9,4440.58,9902.03,5,7,9,11,-0.24550669891189525,-1.2508396635244434,0
CUST1972,88,13,38977.86,2998.3,7797.63,5,5,4,10,-2.1776297002560905,-2.962210202078866,1
CUST1973,19,22,115039.84,5229.08,9932.02,5,3,11,8,-1.022910311004406,0.15606169129305103,1
CUST1974,8,23,100251.79,4358.77,9441.56,5,5,10,10,-0.6200644992914719,-1.2729400661485653,1
CUST1975,1,8,29785.63,3723.2,9256.47,5,2,2,7,-2.830457156062056,-2.3497366946695917,1
CUST1976,42,11,57765.48,5251.41,9007.88,5,2,5,8,-2.2856746913417973,0.03255986319268223,1
CUST1977,26,26,103835.51,3993.67,9360.91,5,5,9,12,-0.3142041869728927,-1.8126208541210709,0
CUST1978,8,33,159040.32,4819.4,9982.74,5,13,15,11,1.2736812371754636,-0.4879728546059087,0
CUST1979,45,36,177814.01,4939.28,9791.45,5,7,18,12,1.1505727956110385,-0.020656075518008188,0
CUST1980,10,29,126396.93,4358.51,9374.59,5,6,12,10,-0.06873149588079502,-1.1611086786469353,0
CUST1981,3,36,166524.13,4625.67,9562.18,5,13,15,11,1.4272423972633006,-0.7677447642582367,0
CUST1982,17,35,156633.68,4475.25,9617.3,5,8,11,11,0.5859356345401601,-1.0120742028386573,0
CUST1983,54,11,40458.51,3678.05,7122.15,5,3,4,7,-2.7283633324164325,-2.0406750668355103,1
CUST1984,81,9,38560.52,4284.5,9572.02,4,3,3,7,-3.535538848300802,-0.6532988657147046,1
CUST1985,39,35,142657.25,4075.92,9874.76,5,8,14,11,0.5328687408509339,-1.364501125321164,0
CUST1986,32,50,257140.56,5142.81,9956.02,5,20,26,12,3.773874091279106,0.5074512927227747,0
CUST1987,6,49,245694.83,5014.18,9369.43,5,15,26,12,3.354301178563174,0.1911783857034305,0
CUST1988,21,23,127610.27,5548.27,9943.95,5,10,15,8,-0.05713187258769158,0.7134649123954527,0
CUST1989,3,29,157241.41,5422.12,9990.14,5,10,17,11,1.060876335221115,0.3800732393361293,0
CUST1990,7,8,41292.23,5161.53,8471.04,3,2,5,8,-3.4935550017020183,0.584018434241539,1
CUST1991,1,33,168146.21,5095.34,9760.72,5,13,18,11,1.5613518084007791,-0.04110178244275903,0
CUST1992,21,27,148325.87,5493.55,9930.83,5,7,17,10,0.41601055410390325,0.6356767784164068,0
CUST1993,19,46,243897.13,5302.11,9939.73,5,10,24,12,2.6546013913379154,0.6171552139880953,0
CUST1994,53,41,175811.96,4288.1,9789.15,5,12,15,12,1.46846331403121,-0.9886380211367944,0
CUST1995,59,13,61227.35,4709.8,9387.66,5,5,5,8,-2.0651579588617404,-0.6159390350094714,1
CUST1996,1,17,60100.65,3535.33,9070.39,4,4,4,8,-2.479662770166496,-2.1146499511381895,1
CUST1997,19,47,274908.32,5849.11,9843.65,5,9,30,12,3.1866284330762182,1.6124526231551344,0
CUST1998,60,16,81733.55,5108.35,8576.94,5,5,9,11,-1.0380774497738436,-0.08506831733360141,1
